Date,Open
1985-07-24,0.073661
1985-07-25,0.074219
1985-07-26,0.074219
1985-07-29,0.074219
1985-07-30,0.072545
1985-07-31,0.072545
1985-08-01,0.070871
1985-08-02,0.070871
1985-08-05,0.070313
1985-08-06,0.068638
1985-08-07,0.06808
1985-08-08,0.067522
1985-08-09,0.06808
1985-08-12,0.06808
1985-08-13,0.06808
1985-08-14,0.06808
1985-08-15,0.06529
1985-08-16,0.06529
1985-08-19,0.066964
1985-08-20,0.06808
1985-08-21,0.06808
1985-08-22,0.06808
1985-08-23,0.066406
1985-08-26,0.067522
1985-08-27,0.06808
1985-08-28,0.06808
1985-08-29,0.06808
1985-08-30,0.066964
1985-09-03,0.066964
1985-09-04,0.066406
1985-09-05,0.066406
1985-09-06,0.066964
1985-09-09,0.06808
1985-09-10,0.068638
1985-09-11,0.069196
1985-09-12,0.071987
1985-09-13,0.071987
1985-09-16,0.070313
1985-09-17,0.06808
1985-09-18,0.072545
1985-09-19,0.075893
1985-09-20,0.075893
1985-09-23,0.075335
1985-09-24,0.075335
1985-09-25,0.073661
1985-09-26,0.070871
1985-09-30,0.070871
1985-10-01,0.070313
1985-10-02,0.070313
1985-10-03,0.069754
1985-10-04,0.069196
1985-10-07,0.066964
1985-10-08,0.067522
1985-10-09,0.067522
1985-10-10,0.070871
1985-10-11,0.071429
1985-10-14,0.074219
1985-10-15,0.075893
1985-10-16,0.080357
1985-10-17,0.081473
1985-10-18,0.081473
1985-10-21,0.079241
1985-10-22,0.080357
1985-10-23,0.080357
1985-10-24,0.082031
1985-10-25,0.082031
1985-10-28,0.080357
1985-10-29,0.080357
1985-10-30,0.084821
1985-10-31,0.084821
1985-11-01,0.083147
1985-11-04,0.083705
1985-11-05,0.083705
1985-11-06,0.085938
1985-11-07,0.087612
1985-11-08,0.091518
1985-11-11,0.091518
1985-11-12,0.089286
1985-11-13,0.088728
1985-11-14,0.089286
1985-11-15,0.089286
1985-11-18,0.088728
1985-11-19,0.088728
1985-11-20,0.085938
1985-11-21,0.084821
1985-11-22,0.084821
1985-11-25,0.084821
1985-11-26,0.085379
1985-11-27,0.086496
1985-11-29,0.089286
1985-12-02,0.089844
1985-12-03,0.090402
1985-12-04,0.089844
1985-12-05,0.091518
1985-12-06,0.089844
1985-12-09,0.08817
1985-12-10,0.086496
1985-12-11,0.087054
1985-12-12,0.088728
1985-12-13,0.089286
1985-12-16,0.089286
1985-12-17,0.093192
1985-12-18,0.095424
1985-12-19,0.09933
1985-12-20,0.100446
1985-12-23,0.099888
1985-12-24,0.097656
1985-12-26,0.097098
1985-12-27,0.097098
1985-12-30,0.099888
1985-12-31,0.09933
1986-01-02,0.098214
1986-01-03,0.09933
1986-01-06,0.099888
1986-01-07,0.09933
1986-01-08,0.102679
1986-01-09,0.102121
1986-01-10,0.101004
1986-01-13,0.101563
1986-01-14,0.102679
1986-01-15,0.103795
1986-01-16,0.106585
1986-01-17,0.109375
1986-01-20,0.107143
1986-01-21,0.106585
1986-01-22,0.107143
1986-01-23,0.104353
1986-01-24,0.102679
1986-01-27,0.101004
1986-01-28,0.098772
1986-01-29,0.09933
1986-01-30,0.104911
1986-01-31,0.102679
1986-02-03,0.103237
1986-02-04,0.106585
1986-02-05,0.106027
1986-02-06,0.106027
1986-02-07,0.107701
1986-02-10,0.107143
1986-02-11,0.106585
1986-02-12,0.106585
1986-02-13,0.107143
1986-02-14,0.106585
1986-02-18,0.106027
1986-02-19,0.106585
1986-02-20,0.111607
1986-02-21,0.112165
1986-02-24,0.112723
1986-02-25,0.114955
1986-02-26,0.117746
1986-02-27,0.116071
1986-02-28,0.114397
1986-03-03,0.111607
1986-03-04,0.109933
1986-03-05,0.109933
1986-03-06,0.112723
1986-03-07,0.113281
1986-03-10,0.110491
1986-03-11,0.109933
1986-03-12,0.111049
1986-03-13,0.110491
1986-03-14,0.110491
1986-03-17,0.116071
1986-03-18,0.116071
1986-03-19,0.119978
1986-03-20,0.125
1986-03-21,0.126116
1986-03-24,0.123326
1986-03-25,0.11942
1986-03-26,0.124442
1986-03-27,0.126116
1986-03-31,0.126116
1986-04-01,0.126116
1986-04-02,0.121652
1986-04-03,0.121652
1986-04-04,0.120536
1986-04-07,0.11942
1986-04-08,0.121652
1986-04-09,0.123326
1986-04-10,0.121094
1986-04-11,0.121652
1986-04-14,0.120536
1986-04-15,0.119978
1986-04-16,0.12221
1986-04-17,0.126116
1986-04-18,0.129464
1986-04-21,0.133371
1986-04-22,0.135603
1986-04-23,0.133371
1986-04-24,0.132254
1986-04-25,0.140067
1986-04-28,0.143973
1986-04-29,0.142857
1986-04-30,0.139509
1986-05-01,0.135045
1986-05-02,0.135045
1986-05-05,0.136161
1986-05-06,0.143973
1986-05-07,0.145647
1986-05-08,0.140625
1986-05-09,0.147321
1986-05-12,0.148996
1986-05-13,0.162388
1986-05-14,0.160714
1986-05-15,0.164621
1986-05-16,0.160714
1986-05-19,0.160714
1986-05-20,0.15904
1986-05-21,0.157924
1986-05-22,0.165179
1986-05-23,0.164063
1986-05-27,0.165179
1986-05-28,0.164621
1986-05-29,0.166295
1986-05-30,0.165179
1986-06-02,0.165179
1986-06-03,0.165737
1986-06-04,0.169085
1986-06-05,0.172991
1986-06-06,0.173549
1986-06-09,0.168527
1986-06-10,0.160714
1986-06-11,0.160714
1986-06-12,0.161272
1986-06-13,0.160714
1986-06-16,0.162388
1986-06-17,0.160156
1986-06-18,0.152902
1986-06-19,0.152902
1986-06-20,0.15625
1986-06-23,0.160714
1986-06-24,0.155134
1986-06-25,0.15625
1986-06-26,0.160156
1986-06-27,0.16183
1986-06-30,0.160156
1986-07-01,0.160156
1986-07-02,0.157924
1986-07-03,0.161272
1986-07-07,0.167969
1986-07-08,0.157366
1986-07-09,0.152902
1986-07-10,0.155134
1986-07-11,0.157924
1986-07-14,0.165737
1986-07-15,0.15625
1986-07-16,0.158482
1986-07-17,0.149554
1986-07-18,0.143973
1986-07-21,0.147321
1986-07-22,0.149554
1986-07-23,0.154576
1986-07-24,0.152902
1986-07-25,0.147879
1986-07-28,0.151228
1986-07-29,0.143973
1986-07-30,0.139509
1986-07-31,0.136161
1986-08-01,0.138951
1986-08-04,0.140067
1986-08-05,0.141183
1986-08-06,0.143415
1986-08-07,0.138951
1986-08-08,0.142299
1986-08-11,0.142299
1986-08-12,0.148996
1986-08-13,0.152902
1986-08-14,0.160714
1986-08-15,0.161272
1986-08-18,0.159598
1986-08-19,0.156808
1986-08-20,0.157366
1986-08-21,0.161272
1986-08-22,0.160156
1986-08-25,0.162946
1986-08-26,0.162388
1986-08-27,0.163504
1986-08-28,0.165179
1986-08-29,0.167969
1986-09-02,0.165737
1986-09-03,0.155134
1986-09-04,0.15625
1986-09-05,0.15904
1986-09-08,0.15625
1986-09-09,0.154576
1986-09-10,0.15904
1986-09-11,0.154576
1986-09-12,0.145089
1986-09-15,0.143973
1986-09-16,0.147879
1986-09-17,0.155692
1986-09-18,0.152902
1986-09-19,0.15067
1986-09-22,0.149554
1986-09-23,0.157366
1986-09-24,0.161272
1986-09-25,0.156808
1986-09-26,0.152344
1986-09-29,0.150112
1986-09-30,0.146763
1986-10-01,0.148996
1986-10-02,0.15067
1986-10-03,0.15346
1986-10-06,0.15067
1986-10-07,0.151786
1986-10-08,0.146763
1986-10-09,0.146205
1986-10-10,0.146763
1986-10-13,0.147879
1986-10-14,0.154576
1986-10-15,0.149554
1986-10-16,0.148996
1986-10-17,0.15067
1986-10-20,0.149554
1986-10-21,0.147321
1986-10-22,0.146205
1986-10-23,0.145089
1986-10-24,0.147879
1986-10-27,0.149554
1986-10-28,0.151786
1986-10-29,0.149554
1986-10-30,0.149554
1986-10-31,0.152902
1986-11-03,0.155134
1986-11-04,0.155692
1986-11-05,0.159598
1986-11-06,0.163504
1986-11-07,0.160714
1986-11-10,0.160156
1986-11-11,0.158482
1986-11-12,0.159598
1986-11-13,0.162946
1986-11-14,0.158482
1986-11-17,0.157366
1986-11-18,0.162388
1986-11-19,0.156808
1986-11-20,0.155692
1986-11-21,0.157366
1986-11-24,0.16183
1986-11-25,0.169643
1986-11-26,0.179129
1986-11-28,0.180804
1986-12-01,0.178571
1986-12-02,0.180804
1986-12-03,0.185826
1986-12-04,0.19029
1986-12-05,0.19029
1986-12-08,0.194754
1986-12-09,0.189174
1986-12-10,0.189174
1986-12-11,0.194754
1986-12-12,0.191406
1986-12-15,0.183036
1986-12-16,0.185826
1986-12-17,0.189174
1986-12-18,0.183594
1986-12-19,0.18471
1986-12-22,0.1875
1986-12-23,0.188616
1986-12-24,0.1875
1986-12-26,0.186942
1986-12-29,0.183036
1986-12-30,0.180804
1986-12-31,0.183036
1987-01-02,0.180246
1987-01-05,0.184152
1987-01-06,0.192522
1987-01-07,0.195871
1987-01-08,0.199777
1987-01-09,0.199777
1987-01-12,0.203125
1987-01-13,0.201451
1987-01-14,0.199219
1987-01-15,0.215402
1987-01-16,0.223214
1987-01-19,0.217634
1987-01-20,0.245536
1987-01-21,0.227121
1987-01-22,0.218192
1987-01-23,0.234375
1987-01-26,0.223214
1987-01-27,0.223214
1987-01-28,0.236607
1987-01-29,0.249442
1987-01-30,0.241071
1987-02-02,0.247768
1987-02-03,0.25
1987-02-04,0.247768
1987-02-05,0.245536
1987-02-06,0.241071
1987-02-09,0.236049
1987-02-10,0.234375
1987-02-11,0.236607
1987-02-12,0.254464
1987-02-13,0.261719
1987-02-17,0.277344
1987-02-18,0.297433
1987-02-19,0.283482
1987-02-20,0.27846
1987-02-23,0.271763
1987-02-24,0.282366
1987-02-25,0.292411
1987-02-26,0.310268
1987-02-27,0.308594
1987-03-02,0.313616
1987-03-03,0.301339
1987-03-04,0.293527
1987-03-05,0.301339
1987-03-06,0.300223
1987-03-09,0.296875
1987-03-10,0.287946
1987-03-11,0.300223
1987-03-12,0.294643
1987-03-13,0.291295
1987-03-16,0.283482
1987-03-17,0.292411
1987-03-18,0.300223
1987-03-19,0.293527
1987-03-20,0.304688
1987-03-23,0.303571
1987-03-24,0.302455
1987-03-25,0.296875
1987-03-26,0.297991
1987-03-27,0.300223
1987-03-30,0.283482
1987-03-31,0.277902
1987-04-01,0.28125
1987-04-02,0.304688
1987-04-03,0.319196
1987-04-06,0.319196
1987-04-07,0.311384
1987-04-08,0.302455
1987-04-09,0.30692
1987-04-10,0.31808
1987-04-13,0.3125
1987-04-14,0.297991
1987-04-15,0.310268
1987-04-16,0.31808
1987-04-20,0.319196
1987-04-21,0.313616
1987-04-22,0.342076
1987-04-23,0.331473
1987-04-24,0.33817
1987-04-27,0.331473
1987-04-28,0.33817
1987-04-29,0.344866
1987-04-30,0.348214
1987-05-01,0.354911
1987-05-04,0.354911
1987-05-05,0.357143
1987-05-06,0.359375
1987-05-07,0.356027
1987-05-08,0.359375
1987-05-11,0.34375
1987-05-12,0.339286
1987-05-13,0.33817
1987-05-14,0.34933
1987-05-15,0.353795
1987-05-18,0.34933
1987-05-19,0.33817
1987-05-20,0.325893
1987-05-21,0.333705
1987-05-22,0.334821
1987-05-26,0.332589
1987-05-27,0.348214
1987-05-28,0.354911
1987-05-29,0.358259
1987-06-01,0.354911
1987-06-02,0.345982
1987-06-03,0.344866
1987-06-04,0.348214
1987-06-05,0.351563
1987-06-08,0.347098
1987-06-09,0.345982
1987-06-10,0.351563
1987-06-11,0.350446
1987-06-12,0.352679
1987-06-15,0.352679
1987-06-16,0.370536
1987-06-17,0.370536
1987-06-18,0.359375
1987-06-19,0.370536
1987-06-22,0.368304
1987-06-23,0.375
1987-06-24,0.370536
1987-06-25,0.375
1987-06-26,0.363839
1987-06-29,0.361607
1987-06-30,0.361607
1987-07-01,0.363839
1987-07-02,0.357143
1987-07-06,0.363839
1987-07-07,0.361607
1987-07-08,0.350446
1987-07-09,0.332589
1987-07-10,0.339286
1987-07-13,0.348214
1987-07-14,0.366071
1987-07-15,0.383929
1987-07-16,0.392857
1987-07-17,0.395089
1987-07-20,0.383929
1987-07-21,0.375
1987-07-22,0.370536
1987-07-23,0.383929
1987-07-24,0.370536
1987-07-27,0.379464
1987-07-28,0.379464
1987-07-29,0.375
1987-07-30,0.366071
1987-07-31,0.368304
1987-08-03,0.366071
1987-08-04,0.361607
1987-08-05,0.377232
1987-08-06,0.386161
1987-08-07,0.412946
1987-08-10,0.430804
1987-08-11,0.441964
1987-08-12,0.441964
1987-08-13,0.435268
1987-08-14,0.433036
1987-08-17,0.441964
1987-08-18,0.439732
1987-08-19,0.441964
1987-08-20,0.448661
1987-08-21,0.462054
1987-08-24,0.473214
1987-08-25,0.470982
1987-08-26,0.473214
1987-08-27,0.466518
1987-08-28,0.464286
1987-08-31,0.466518
1987-09-01,0.488839
1987-09-02,0.464286
1987-09-03,0.46875
1987-09-04,0.457589
1987-09-08,0.448661
1987-09-09,0.448661
1987-09-10,0.475446
1987-09-11,0.482143
1987-09-14,0.488839
1987-09-15,0.473214
1987-09-16,0.462054
1987-09-17,0.464286
1987-09-18,0.464286
1987-09-21,0.462054
1987-09-22,0.450893
1987-09-23,0.483259
1987-09-24,0.493304
1987-09-25,0.506696
1987-09-28,0.513393
1987-09-29,0.5
1987-09-30,0.484375
1987-10-01,0.506696
1987-10-02,0.520089
1987-10-05,0.522321
1987-10-06,0.53125
1987-10-07,0.495536
1987-10-08,0.495536
1987-10-09,0.484375
1987-10-12,0.484375
1987-10-13,0.486607
1987-10-14,0.479911
1987-10-15,0.475446
1987-10-16,0.466518
1987-10-19,0.430804
1987-10-20,0.34375
1987-10-21,0.34375
1987-10-22,0.350446
1987-10-23,0.319196
1987-10-26,0.308036
1987-10-27,0.263393
1987-10-28,0.274554
1987-10-29,0.305804
1987-10-30,0.357143
1987-11-02,0.345982
1987-11-03,0.339286
1987-11-04,0.316964
1987-11-05,0.323661
1987-11-06,0.341518
1987-11-09,0.330357
1987-11-10,0.325893
1987-11-11,0.332589
1987-11-12,0.34375
1987-11-13,0.350446
1987-11-16,0.337054
1987-11-17,0.328125
1987-11-18,0.319196
1987-11-19,0.325893
1987-11-20,0.303571
1987-11-23,0.316964
1987-11-24,0.328125
1987-11-25,0.330357
1987-11-27,0.323661
1987-11-30,0.301339
1987-12-01,0.299107
1987-12-02,0.296875
1987-12-03,0.294643
1987-12-04,0.270089
1987-12-07,0.276786
1987-12-08,0.299107
1987-12-09,0.308036
1987-12-10,0.301339
1987-12-11,0.310268
1987-12-14,0.308036
1987-12-15,0.337054
1987-12-16,0.337054
1987-12-17,0.361607
1987-12-18,0.352679
1987-12-21,0.361607
1987-12-22,0.372768
1987-12-23,0.372768
1987-12-24,0.375
1987-12-28,0.377232
1987-12-29,0.361607
1987-12-30,0.379464
1987-12-31,0.379464
1988-01-04,0.381696
1988-01-05,0.410714
1988-01-06,0.401786
1988-01-07,0.388393
1988-01-08,0.397321
1988-01-11,0.357143
1988-01-12,0.383929
1988-01-13,0.375
1988-01-14,0.381696
1988-01-15,0.388393
1988-01-18,0.383929
1988-01-19,0.377232
1988-01-20,0.383929
1988-01-21,0.361607
1988-01-22,0.361607
1988-01-25,0.352679
1988-01-26,0.363839
1988-01-27,0.359375
1988-01-28,0.357143
1988-01-29,0.370536
1988-02-01,0.372768
1988-02-02,0.370536
1988-02-03,0.366071
1988-02-04,0.352679
1988-02-05,0.357143
1988-02-08,0.34375
1988-02-09,0.348214
1988-02-10,0.354911
1988-02-11,0.366071
1988-02-12,0.362723
1988-02-16,0.366071
1988-02-17,0.368304
1988-02-18,0.371652
1988-02-19,0.372768
1988-02-22,0.370536
1988-02-23,0.386161
1988-02-24,0.381696
1988-02-25,0.375
1988-02-26,0.375
1988-02-29,0.372768
1988-03-01,0.386161
1988-03-02,0.390625
1988-03-03,0.397321
1988-03-04,0.410714
1988-03-07,0.417411
1988-03-08,0.417411
1988-03-09,0.412946
1988-03-10,0.419643
1988-03-11,0.40625
1988-03-14,0.408482
1988-03-15,0.410714
1988-03-16,0.40067
1988-03-17,0.412946
1988-03-18,0.401786
1988-03-21,0.396205
1988-03-22,0.392857
1988-03-23,0.392857
1988-03-24,0.372768
1988-03-25,0.363839
1988-03-28,0.357143
1988-03-29,0.370536
1988-03-30,0.363839
1988-03-31,0.354911
1988-04-04,0.354911
1988-04-05,0.350446
1988-04-06,0.352679
1988-04-07,0.372768
1988-04-08,0.363839
1988-04-11,0.372768
1988-04-12,0.372768
1988-04-13,0.372768
1988-04-14,0.361607
1988-04-15,0.354911
1988-04-18,0.354911
1988-04-19,0.358259
1988-04-20,0.359375
1988-04-21,0.360491
1988-04-22,0.354911
1988-04-25,0.359375
1988-04-26,0.366071
1988-04-27,0.372768
1988-04-28,0.372768
1988-04-29,0.368304
1988-05-02,0.363839
1988-05-03,0.366071
1988-05-04,0.373884
1988-05-05,0.375
1988-05-06,0.371652
1988-05-09,0.368304
1988-05-10,0.361607
1988-05-11,0.359375
1988-05-12,0.352679
1988-05-13,0.359375
1988-05-16,0.361607
1988-05-17,0.370536
1988-05-18,0.361607
1988-05-19,0.352679
1988-05-20,0.350446
1988-05-23,0.34375
1988-05-24,0.339286
1988-05-25,0.348214
1988-05-26,0.34375
1988-05-27,0.350446
1988-05-31,0.357143
1988-06-01,0.370536
1988-06-02,0.375
1988-06-03,0.372768
1988-06-06,0.381696
1988-06-07,0.390625
1988-06-08,0.395089
1988-06-09,0.401786
1988-06-10,0.388393
1988-06-13,0.401786
1988-06-14,0.404018
1988-06-15,0.404018
1988-06-16,0.401786
1988-06-17,0.399554
1988-06-20,0.396205
1988-06-21,0.392857
1988-06-22,0.40625
1988-06-23,0.408482
1988-06-24,0.401786
1988-06-27,0.397321
1988-06-28,0.399554
1988-06-29,0.410714
1988-06-30,0.412946
1988-07-01,0.415179
1988-07-05,0.415179
1988-07-06,0.420759
1988-07-07,0.415179
1988-07-08,0.40625
1988-07-11,0.40625
1988-07-12,0.401786
1988-07-13,0.399554
1988-07-14,0.399554
1988-07-15,0.401786
1988-07-18,0.405134
1988-07-19,0.401786
1988-07-20,0.399554
1988-07-21,0.390625
1988-07-22,0.383929
1988-07-25,0.381696
1988-07-26,0.381696
1988-07-27,0.381696
1988-07-28,0.379464
1988-07-29,0.386161
1988-08-01,0.397321
1988-08-02,0.401786
1988-08-03,0.399554
1988-08-04,0.399554
1988-08-05,0.397321
1988-08-08,0.397321
1988-08-09,0.392857
1988-08-10,0.390625
1988-08-11,0.377232
1988-08-12,0.383929
1988-08-15,0.377232
1988-08-16,0.366071
1988-08-17,0.379464
1988-08-18,0.375
1988-08-19,0.379464
1988-08-22,0.359375
1988-08-23,0.354911
1988-08-24,0.354911
1988-08-25,0.359375
1988-08-26,0.357143
1988-08-29,0.363839
1988-08-30,0.363839
1988-08-31,0.366071
1988-09-01,0.354911
1988-09-02,0.352679
1988-09-06,0.357143
1988-09-07,0.348214
1988-09-08,0.341518
1988-09-09,0.345982
1988-09-12,0.366071
1988-09-13,0.359375
1988-09-14,0.372768
1988-09-15,0.375
1988-09-16,0.370536
1988-09-19,0.375
1988-09-20,0.372768
1988-09-21,0.372768
1988-09-22,0.383929
1988-09-23,0.388393
1988-09-26,0.390625
1988-09-27,0.379464
1988-09-28,0.388393
1988-09-29,0.390625
1988-09-30,0.392857
1988-10-03,0.383929
1988-10-04,0.377232
1988-10-05,0.368304
1988-10-06,0.361607
1988-10-07,0.348214
1988-10-10,0.352679
1988-10-11,0.341518
1988-10-12,0.34375
1988-10-13,0.34375
1988-10-14,0.352679
1988-10-17,0.34375
1988-10-18,0.348214
1988-10-19,0.354911
1988-10-20,0.357143
1988-10-21,0.368304
1988-10-24,0.368304
1988-10-25,0.359375
1988-10-26,0.357143
1988-10-27,0.345982
1988-10-28,0.348214
1988-10-31,0.345982
1988-11-01,0.34375
1988-11-02,0.341518
1988-11-03,0.332589
1988-11-04,0.328125
1988-11-07,0.332589
1988-11-08,0.334821
1988-11-09,0.341518
1988-11-10,0.352679
1988-11-11,0.348214
1988-11-14,0.345982
1988-11-15,0.348214
1988-11-16,0.348214
1988-11-17,0.339286
1988-11-18,0.34375
1988-11-21,0.334821
1988-11-22,0.325893
1988-11-23,0.319196
1988-11-25,0.323661
1988-11-28,0.325893
1988-11-29,0.325893
1988-11-30,0.328125
1988-12-01,0.337054
1988-12-02,0.341518
1988-12-05,0.352679
1988-12-06,0.350446
1988-12-07,0.348214
1988-12-08,0.350446
1988-12-09,0.350446
1988-12-12,0.350446
1988-12-13,0.34375
1988-12-14,0.34375
1988-12-15,0.357143
1988-12-16,0.352679
1988-12-19,0.359375
1988-12-20,0.366071
1988-12-21,0.366071
1988-12-22,0.372768
1988-12-23,0.366071
1988-12-27,0.366071
1988-12-28,0.361607
1988-12-29,0.359375
1988-12-30,0.361607
1989-01-03,0.359375
1989-01-04,0.363839
1989-01-05,0.375
1989-01-06,0.377232
1989-01-09,0.383929
1989-01-10,0.379464
1989-01-11,0.377232
1989-01-12,0.377232
1989-01-13,0.381696
1989-01-16,0.386161
1989-01-17,0.386161
1989-01-18,0.363839
1989-01-19,0.361607
1989-01-20,0.361607
1989-01-23,0.363839
1989-01-24,0.366071
1989-01-25,0.372768
1989-01-26,0.363839
1989-01-27,0.341518
1989-01-30,0.335938
1989-01-31,0.332589
1989-02-01,0.337054
1989-02-02,0.352679
1989-02-03,0.357143
1989-02-06,0.352679
1989-02-07,0.341518
1989-02-08,0.348214
1989-02-09,0.341518
1989-02-10,0.341518
1989-02-13,0.328125
1989-02-14,0.329241
1989-02-15,0.319196
1989-02-16,0.323661
1989-02-17,0.323661
1989-02-21,0.329241
1989-02-22,0.332589
1989-02-23,0.325893
1989-02-24,0.330357
1989-02-27,0.321429
1989-02-28,0.325893
1989-03-01,0.323661
1989-03-02,0.319196
1989-03-03,0.314732
1989-03-06,0.3125
1989-03-07,0.316964
1989-03-08,0.31808
1989-03-09,0.314732
1989-03-10,0.308036
1989-03-13,0.3125
1989-03-14,0.3125
1989-03-15,0.314732
1989-03-16,0.3125
1989-03-17,0.308036
1989-03-20,0.3125
1989-03-21,0.316964
1989-03-22,0.305804
1989-03-23,0.303571
1989-03-27,0.305804
1989-03-28,0.303571
1989-03-29,0.303571
1989-03-30,0.305804
1989-03-31,0.3125
1989-04-03,0.316964
1989-04-04,0.308036
1989-04-05,0.308036
1989-04-06,0.310268
1989-04-07,0.321429
1989-04-10,0.332589
1989-04-11,0.334821
1989-04-12,0.341518
1989-04-13,0.345982
1989-04-14,0.348214
1989-04-17,0.34375
1989-04-18,0.352679
1989-04-19,0.357143
1989-04-20,0.363839
1989-04-21,0.361607
1989-04-24,0.357143
1989-04-25,0.357143
1989-04-26,0.357143
1989-04-27,0.352679
1989-04-28,0.350446
1989-05-01,0.34375
1989-05-02,0.348214
1989-05-03,0.354911
1989-05-04,0.359375
1989-05-05,0.379464
1989-05-08,0.370536
1989-05-09,0.375
1989-05-10,0.383929
1989-05-11,0.386161
1989-05-12,0.397321
1989-05-15,0.399554
1989-05-16,0.410714
1989-05-17,0.404018
1989-05-18,0.404018
1989-05-19,0.399554
1989-05-22,0.408482
1989-05-23,0.410714
1989-05-24,0.404018
1989-05-25,0.421875
1989-05-26,0.430804
1989-05-30,0.430804
1989-05-31,0.424107
1989-06-01,0.426339
1989-06-02,0.433036
1989-06-05,0.435268
1989-06-06,0.417411
1989-06-07,0.417411
1989-06-08,0.433036
1989-06-09,0.421875
1989-06-12,0.417411
1989-06-13,0.424107
1989-06-14,0.4375
1989-06-15,0.441964
1989-06-16,0.399554
1989-06-19,0.397321
1989-06-20,0.392857
1989-06-21,0.383929
1989-06-22,0.379464
1989-06-23,0.386161
1989-06-26,0.392857
1989-06-27,0.390625
1989-06-28,0.377232
1989-06-29,0.366071
1989-06-30,0.361607
1989-07-03,0.372768
1989-07-05,0.361607
1989-07-06,0.363839
1989-07-07,0.368304
1989-07-10,0.366071
1989-07-11,0.363839
1989-07-12,0.354911
1989-07-13,0.357143
1989-07-14,0.363839
1989-07-17,0.363839
1989-07-18,0.363839
1989-07-19,0.352679
1989-07-20,0.363839
1989-07-21,0.354911
1989-07-24,0.354911
1989-07-25,0.350446
1989-07-26,0.341518
1989-07-27,0.341518
1989-07-28,0.350446
1989-07-31,0.350446
1989-08-01,0.354911
1989-08-02,0.354911
1989-08-03,0.361607
1989-08-04,0.368304
1989-08-07,0.383929
1989-08-08,0.388393
1989-08-09,0.392857
1989-08-10,0.392857
1989-08-11,0.392857
1989-08-14,0.370536
1989-08-15,0.363839
1989-08-16,0.370536
1989-08-17,0.359375
1989-08-18,0.372768
1989-08-21,0.377232
1989-08-22,0.375
1989-08-23,0.383929
1989-08-24,0.390625
1989-08-25,0.392857
1989-08-28,0.397321
1989-08-29,0.399554
1989-08-30,0.392857
1989-08-31,0.397321
1989-09-01,0.397321
1989-09-05,0.397321
1989-09-06,0.399554
1989-09-07,0.399554
1989-09-08,0.399554
1989-09-11,0.399554
1989-09-12,0.40625
1989-09-13,0.412946
1989-09-14,0.401786
1989-09-15,0.401786
1989-09-18,0.397321
1989-09-19,0.395089
1989-09-20,0.392857
1989-09-21,0.401786
1989-09-22,0.399554
1989-09-25,0.399554
1989-09-26,0.401786
1989-09-27,0.395089
1989-09-28,0.401786
1989-09-29,0.404018
1989-10-02,0.397321
1989-10-03,0.395089
1989-10-04,0.390625
1989-10-05,0.397321
1989-10-06,0.412946
1989-10-09,0.428571
1989-10-10,0.444196
1989-10-11,0.435268
1989-10-12,0.4375
1989-10-13,0.435268
1989-10-16,0.399554
1989-10-17,0.410714
1989-10-18,0.415179
1989-10-19,0.430804
1989-10-20,0.426339
1989-10-23,0.428571
1989-10-24,0.412946
1989-10-25,0.426339
1989-10-26,0.40625
1989-10-27,0.404018
1989-10-30,0.40625
1989-10-31,0.408482
1989-11-01,0.412946
1989-11-02,0.401786
1989-11-03,0.392857
1989-11-06,0.388393
1989-11-07,0.386161
1989-11-08,0.395089
1989-11-09,0.401786
1989-11-10,0.408482
1989-11-13,0.415179
1989-11-14,0.415179
1989-11-15,0.401786
1989-11-16,0.397321
1989-11-17,0.397321
1989-11-20,0.401786
1989-11-21,0.404018
1989-11-22,0.40625
1989-11-24,0.399554
1989-11-27,0.399554
1989-11-28,0.390625
1989-11-29,0.388393
1989-11-30,0.390625
1989-12-01,0.397321
1989-12-04,0.390625
1989-12-05,0.404018
1989-12-06,0.401786
1989-12-07,0.377232
1989-12-08,0.379464
1989-12-11,0.366071
1989-12-12,0.350446
1989-12-13,0.321429
1989-12-14,0.319196
1989-12-15,0.310268
1989-12-18,0.301339
1989-12-19,0.308036
1989-12-20,0.319196
1989-12-21,0.319196
1989-12-22,0.323661
1989-12-26,0.328125
1989-12-27,0.316964
1989-12-28,0.3125
1989-12-29,0.310268
1990-01-02,0.314732
1990-01-03,0.339286
1990-01-04,0.341518
1990-01-05,0.337054
1990-01-08,0.334821
1990-01-09,0.339286
1990-01-10,0.335938
1990-01-11,0.323661
1990-01-12,0.305804
1990-01-15,0.308036
1990-01-16,0.299107
1990-01-17,0.310268
1990-01-18,0.294643
1990-01-19,0.301339
1990-01-22,0.303571
1990-01-23,0.301339
1990-01-24,0.290179
1990-01-25,0.305804
1990-01-26,0.303571
1990-01-29,0.294643
1990-01-30,0.296875
1990-01-31,0.308036
1990-02-01,0.308036
1990-02-02,0.296875
1990-02-05,0.305804
1990-02-06,0.310268
1990-02-07,0.294643
1990-02-08,0.296875
1990-02-09,0.299107
1990-02-12,0.305804
1990-02-13,0.303571
1990-02-14,0.308036
1990-02-15,0.301339
1990-02-16,0.305804
1990-02-20,0.299107
1990-02-21,0.292411
1990-02-22,0.303571
1990-02-23,0.292411
1990-02-26,0.294643
1990-02-27,0.303571
1990-02-28,0.299107
1990-03-01,0.299107
1990-03-02,0.299107
1990-03-05,0.299107
1990-03-06,0.3125
