name,id,u,v,length
Chemin des Révoires,335725798,3428339176,257076284,3.925
Chemin des Révoires,335725798,257076284,3428339177,4.727
Chemin des Révoires,335725799,3428339177,1352205615,32.88
Chemin des Révoires,335725800,1352205614,3428339176,20.702
Escalier du Castelleretto,335729577,3428369961,3428369960,29.697
,335729578,11158310011,11158310006,39.508
,335729578,11158310006,11158310010,4.834
,335729578,11158310010,11158310009,9.81
,335729578,11158310009,11158310008,9.239
,335729578,11158310008,11158310007,12.931
,335729578,11158310007,3428369967,7.244
Escalier du Castelleretto,335729579,3428369967,3428369963,20.4
Escalier du Castelleretto,335729579,3428369963,3428369961,39.1
Escalier du Castelleretto,335729580,3428369960,3428369962,20.343
Escalier du Castelleretto,335729581,3428369962,3428369966,3.291
,335730384,11158385621,3428381751,2.45
,335730384,3428381751,11158385620,2.968
,335731715,3428381752,6865960197,3.156
,335731715,6865960197,3428474017,16.648
,335731716,3428381750,3428486213,2.022
,335731716,3428486213,3428381752,2.695
Rue des Agaves,335740503,1870233761,1359158844,3.503
,335740504,3428473192,3428473191,5.355
,335740505,3428486212,6865960191,5.241
,335740505,6865960191,3428473189,4.083
,335740506,1712696818,3428473187,3.424
,335740507,3428473995,3428473190,2.236
,335740508,3428473190,3428473188,3.36
,335740509,1870233740,1870233761,9.775
,335740510,3428474005,6865960176,1.341
,335740510,6865960176,6865960175,1.275
,335740510,6865960175,3428474003,1.297
,335740511,3428473191,3428473188,2.462
,335740512,6865960166,6865960177,1.704
,335740512,6865960177,6865960172,5.61
,335740512,6865960172,3428473192,2.299
,335740513,3428473188,1712696818,6.313
,335740514,3428474005,3365391470,11.373
,335740515,252419113,6865960163,18.773
,335740516,3428474002,3428474003,9.206
,335740517,3428474002,3428473997,3.407
,335740517,3428473997,6865960167,4.35
,335740517,6865960167,3428473998,9.434
,335740517,3428473998,11158309956,1.609
,335740517,11158309956,1204288467,5.998
,335740518,3428474017,3428474013,6.434
,335740518,3428474013,386099781,2.835
,335740518,386099781,3428474012,3.496
,335740519,3428474001,3428473995,4.077
,335740519,3428473995,3428473187,2.637
,335740520,3428474012,3428474016,4.689
,335740520,3428474016,3428372240,3.946
,335740520,3428372240,3428372244,5.495
,335740520,3428372244,3428372239,4.908
,335740520,3428372239,11158310027,1.491
,335741596,3428473993,3428473189,7.05
,336130958,3432096935,3432096934,8.475
,336130958,3432096934,3432096938,3.821
,336130958,3432096938,3432096943,15.37
,336130958,3432096943,3432096933,4.449
,336130958,3432096933,3432096939,3.436
,336130958,3432096939,3432096941,11.318
,336130958,3432096941,3432096940,2.364
Escalier Gabriel Arnoux,336130960,3432096936,3432096937,34.555
Escalier Gabriel Arnoux,336130960,3432096937,3432096942,13.795
,336130962,3432096942,3432096932,17.264
,338895851,7841390749,3460479142,26.74
,338895852,3460479143,7841390758,3.85
,338895852,7841390758,1759785866,2.548
,338900294,3460506726,3460506728,2.338
,338900295,3460506735,3460506734,7.997
,338900296,3460506725,3460506730,30.261
,338900298,3460506734,3460506733,2.646
,338900299,1685108358,273244852,9.318
,338900300,3460506728,3460506722,16.018
,338900300,3460506722,3460506724,26.429
,338900301,3460506724,3460506725,5.307
,338900301,3460506725,3460506732,14.495
,338900301,3460506732,3460506736,40.04
,338900303,3460506733,3460506731,6.236
,338900303,3460506731,3460506729,9.716
,338900303,3460506729,3460506727,2.705
,338900303,3460506727,3460506726,2.139
,338900303,3460506726,3460506723,13.869
,338900303,3460506723,1685108358,7.665
,338900928,3460512997,3460512999,2.122
,338900928,3460512999,3460512998,3.821
,338900929,3460512996,3460512994,27.238
,338900929,3460512994,3460513001,10.499
,338900929,3460513001,3460512993,8.858
,338900929,3460512993,3460511792,7.359
,338900929,3460511792,3460512997,6.363
,338900930,1417930902,3460512999,4.843
,338900930,3460512999,3460511790,17.432
,338900931,3460512998,3460513000,5.371
,338900931,3460513000,3460512995,4.55
,338900931,3460512995,3460511791,23.755
,339386242,3465728156,3465728157,3.963
,339386242,3465728157,3465728162,14.505
,339386244,3465728161,3465728155,11.102
,339386244,3465728155,3465728162,22.076
,339386247,3465728147,3465728153,22.027
,339386247,3465728153,8703084428,8.992
,339386247,8703084428,8703084429,10.182
,339386247,8703084429,3465728160,9.744
,339386247,3465728160,3465728161,3.016
,339386251,3465728144,3465728145,7.69
,339386251,3465728145,3465728146,3.982
,339386251,3465728146,3465728147,1.99
Descente du Ténao,339388135,3465745137,3465745136,22.458
Descente du Ténao,339388136,3465745136,3465745135,1.876
Descente du Ténao,339388136,3465745135,3465745134,14.248
Descente du Ténao,339388136,3465745134,3465745133,42.965
Descente du Ténao,339388137,3465745140,1204288441,4.579
Descente du Ténao,339388137,1204288441,3465745138,5.952
Escalier du Ténao,339388138,3465745142,3465745144,5.771
Escalier du Ténao,339388138,3465745144,3465745143,2.991
Escalier du Ténao,339388138,3465745143,3465745141,5.47
Escalier du Ténao,339388138,3465745141,3465745140,18.443
,339388139,3465745145,3465745142,4.325
,347622309,3538613945,3538613939,55.751
,347622309,3538613939,3538613938,5.639
,347622309,3538613938,3538613937,4.579
,347622309,3538613937,3538613936,6.096
,347622309,3538613936,3538613935,4.735
,347622309,3538613935,3538613934,5.518
,347622309,3538613934,3538613930,20.363
,347622309,3538613930,3538613923,8.47
,347622309,3538613923,3538613906,14.482
,347622312,3538613930,3538613927,13.273
,347622312,3538613927,3538613926,4.291
,347622312,3538613926,3538613924,3.758
,347622312,3538613924,3538613921,2.559
,347622312,3538613921,3538613918,2.028
,347622312,3538613918,3538613916,2.122
,347622312,3538613916,3538613912,2.23
,347622312,3538613912,3538613911,3.013
,347622312,3538613911,3538613909,2.639
,347622312,3538613909,3538613914,8.395
,347622312,3538613914,3538613917,3.637
,347622312,3538613917,3538613922,5.894
,347622312,3538613922,3538613930,7.693
,347622318,3538613906,3538613902,4.666
,347622318,3538613902,3538613899,5.601
,347622319,3538613906,3538613904,5.472
,347622319,3538613904,3538613900,7.17
,347622320,3538613933,3538613932,9.511
,347622320,3538613932,3538613931,5.578
,347622320,3538613931,3538613929,4.28
,347622320,3538613929,3538613925,5.091
,347622320,3538613925,3538613919,3.419
,347622320,3538613919,3538613915,4.072
,347622320,3538613915,3538613910,3.802
,347622320,3538613910,3538613908,3.669
,347622320,3538613908,3538613905,5.061
,347622320,3538613905,3538613903,8.18
,347622320,3538613903,3538613900,6.485
,347622320,3538613900,3538613899,14.281
,347622320,3538613899,3538613893,38.811
,347622320,3538613893,3538613591,5.847
,347622320,3538613591,3538613590,5.922
,347622320,3538613590,3538613589,6.588
,347622320,3538613589,3538613592,7.35
,347622320,3538613592,3538613894,7.124
,347622320,3538613894,3538613895,10.282
,347622320,3538613895,3538613896,8.036
,347622320,3538613896,3538613897,5.798
,347622320,3538613897,3538613898,7.647
,347622320,3538613898,3538613901,7.918
,347622320,3538613901,3538613907,8.263
,347622320,3538613907,3538613913,8.808
,347622320,3538613913,3538613920,7.253
,347622320,3538613920,3538613928,8.154
,347622320,3538613928,3538613940,59.542
,347622320,3538613940,3538613941,13.194
,348019480,2422123083,6340961575,5.102
,348019480,6340961575,6696346981,1.739
,348019480,6696346981,6340961574,1.664
,348019480,6340961574,6485591925,4.342
,348748062,4452216627,4452216622,15.868
,348748062,4452216622,3548010932,16.775
,348748062,3548010932,4452216620,5.46
,348748062,4452216620,9919092210,23.292
,348748065,3548010936,7927855786,6.146
,348748065,7927855786,3548010935,4.12
,348748065,3548010935,3548010934,37.864
,348748070,4452216626,7781960201,5.228
Avenue John F. Kennedy,353889145,21914339,6566017217,7.514
Avenue John F. Kennedy,353889145,6566017217,1738360266,5.735
Boulevard d'Italie,353889165,21928953,21927897,40.181
Rond-Point du Portier,353889272,267985353,1736939705,8.36
Rond-Point du Portier,353889272,1736939705,1736939703,4.948
Rond-Point du Portier,353889272,1736939703,1736939701,6.648
Rond-Point du Portier,353889272,1736939701,1736939700,2.733
Rond-Point du Portier,353889272,1736939700,1736939699,4.212
Rond-Point du Portier,353889272,1736939699,1736939698,4.312
Rond-Point du Portier,353889272,1736939698,1736939697,2.996
Rond-Point du Portier,353889272,1736939697,1736939696,3.18
Rond-Point du Portier,353889272,1736939696,273246212,7.278
Rond-Point du Portier,353889275,21918939,1736937803,4.771
Rond-Point du Portier,353889275,1736937803,1736937819,3.987
Rond-Point du Portier,353889275,1736937819,1074584604,4.485
Rond-Point du Portier,353889275,1074584604,1736937850,4.114
Rond-Point du Portier,353889275,1736937850,1736937867,4.342
Rond-Point du Portier,353889275,1736937867,273245502,5.102
Rond-Point du Portier,353889275,273245502,1736937887,5.463
Rond-Point du Portier,353889275,1736937887,1736937896,3.727
Rond-Point du Portier,353889275,1736937896,273245503,4.792
Rond-Point du Portier,353889276,273245503,1736937902,3.065
Rond-Point du Portier,353889276,1736937902,1736937900,3.702
Rond-Point du Portier,353889276,1736937900,1736937898,3.74
Rond-Point du Portier,353889276,1736937898,273245504,7.17
Rond-Point du Portier,353889276,273245504,1736937885,4.048
Rond-Point du Portier,353889276,1736937885,1736937871,4.976
Rond-Point du Portier,353889276,1736937871,9239193020,4.325
Rond-Point du Portier,353889276,9239193020,273245505,4.755
Rond-Point du Portier,353889276,273245505,1736939707,4.771
Rond-Point du Portier,353889276,1736939707,273245506,10.388
Rond-Point du Portier,353889280,273246212,273246269,2.262
Rond-Point du Portier,353889282,273246214,1736939706,5.142
Rond-Point du Portier,353889282,1736939706,21918939,12.725
Boulevard d'Italie,353889383,9400287709,21930608,5.801
Boulevard d'Italie,353889383,21930608,1080509817,8.508
,353889390,3646650938,1868736759,12.362
,353889390,1868736759,1868736606,9.497
,353889390,1868736606,1868736714,8.33
,356104694,3616087770,3616087772,10.435
,356104695,3616087772,3616087773,8.615
,356104696,7340445008,3616087767,2.706
,356104696,3616087767,3616087766,1.821
,356104696,3616087766,7340445009,5.82
,356104697,1074584888,3616087768,15.829
,356104697,3616087768,3616087769,25.661
,356104697,3616087769,4056395697,10.947
,356104697,4056395697,5918361245,56.306
,356104697,5918361245,3616087770,13.577
,356104697,3616087770,3616087771,10.636
,356104697,3616087771,3616087777,43.914
,356104697,3616087777,3616087776,12.176
,356104697,3616087776,1422702203,111.258
,356104697,1422702203,3616087778,14.545
,356104697,3616087778,7278611370,11.543
,360063227,2229413963,8408696525,3.962
,360063227,8408696525,3646650916,5.992
,360063227,3646650916,3646654151,4.043
,360063227,3646654151,3646650917,6.245
,360063227,3646650917,6481411785,4.936
,360063227,6481411785,3646650918,5.338
,360063227,3646650918,3646650919,9.668
,360063227,3646650919,3646650920,42.999
,360063227,3646650920,3646650928,35.73
,360063227,3646650928,3646650931,15.03
,360063227,3646650931,3646650935,9.819
,360063227,3646650935,3646650936,12.279
Escalier des Salines,360063229,8734567859,3646650961,4.855
Escalier des Salines,360063229,3646650961,3646650967,4.379
Escalier des Salines,360063229,3646650967,8734567860,4.263
Escalier des Salines,360063229,8734567860,3646650973,10.677
Escalier des Salines,360063229,3646650973,252358383,5.227
Escalier des Salines,360063229,252358383,252358384,10.923
,360063232,252356760,3646650979,6.789
,360063232,3646650979,3646650977,4.756
,360063232,3646650977,3646650970,2.338
,360063232,3646650970,3646659281,9.578
,360063232,3646659281,3646650962,10.217
,360063232,3646650962,3646650956,10.653
,360063232,3646650956,3646650952,13.214
,360063232,3646650952,3646650948,12.53
,360063233,3646650958,3646650957,10.334
,360063233,3646650957,3646650955,4.908
,360063233,3646650955,3646650953,15.989
,360063233,3646650953,3646650950,11.719
,360063233,3646650950,3646650944,21.322
,360063233,3646650944,3646650941,4.825
,360063233,3646650941,3646650942,11.296
,360063233,3646650942,3646650943,3.206
,360125726,3647254919,3647254921,25.314
,360125726,3647254921,3647254922,8.726
,360125726,3647254922,3647254920,27.266
,360125727,252539557,3647254919,6.859
,360127255,252362088,3647261672,2.849
,360127255,3647261672,3647261680,14.048
,360127255,3647261680,3647261671,8.286
,360127255,3647261671,3647261670,30.616
,360127255,3647261670,25202530,6.565
,375598983,1784106810,9983257458,7.648
,375598983,9983257458,9983243599,9.334
,375598983,9983243599,9983243583,9.744
,375598983,9983243583,3789557769,11.471
,375598983,3789557769,1784106799,9.69
,375598983,1784106799,9983257546,8.472
,375598983,9983257546,9983257645,12.141
,375598983,9983257645,9983257599,7.069
,375598983,9983257599,6445221061,5.937
,375598983,6445221061,9983257447,6.469
,375598983,9983257447,3789557771,5.436
,391716328,1696644337,3949642982,1.701
,391716328,3949642982,3949642983,11.454
,391716328,3949642983,3949642984,8.491
,391716328,3949642984,3949642985,12.468
,391716328,3949642985,3949642986,6.469
,391716328,3949642986,3949642987,10.489
,391716328,3949642987,3949642988,13.591
,391716328,3949642988,3949642989,21.228
,391716328,3949642989,3949642990,19.173
,391716328,3949642990,3949642991,13.955
,391716328,3949642991,3949642992,11.152
,391716328,3949642992,3949642993,4.978
,391716328,3949642993,3949642994,3.37
,391716328,3949642994,3949642995,7.667
,391716328,3949642995,3949642996,9.639
,391716328,3949642996,3949642997,4.711
,391716328,3949642997,3949642998,1.548
,391716328,3949642998,3949642999,2.559
,391716328,3949642999,3949643000,4.638
,391716328,3949643000,3949643001,5.185
,391716328,3949643001,3949643002,1.999
,391716328,3949643002,3949643003,5.018
,391716328,3949643003,3949643004,3.783
,391716328,3949643004,6459866675,1.93
,391716328,6459866675,3949643005,4.035
,391716328,3949643005,3949643006,5.593
,391716328,3949643006,3949643007,16.85
,391716328,3949643007,3949643008,19.714
,391716328,3949643008,6459866656,4.919
,391716328,6459866656,3949643009,9.033
,391716328,3949643009,3419584652,12.885
,391716330,3949642984,3949643012,4.183
,391716330,3949643012,3949643010,6.136
,391716330,3949643010,3949643011,9.576
,391716330,3949643011,1696644284,6.966
,391716331,3949642994,3949643013,4.159
,391716331,3949643013,3949643014,7.204
,391716331,3949643014,3949643015,10.369
,391716331,3949643015,3949643016,8.677
,391716331,3949643016,3949643017,13.071
,391716331,3949643017,6459866682,5.044
,391716331,6459866682,3949643018,5.059
,391716331,3949643018,3949643019,11.479
,391716331,3949643019,3949643020,21.098
,391716331,3949643020,3949643021,14.072
,391716331,3949643021,1696644276,6.013
,391716333,3949643004,3949643022,3.493
,391716333,3949643022,3949643023,5.597
,391716333,3949643023,3949643024,2.978
,391716333,3949643024,3949643025,2.071
,391716333,3949643025,3949643026,4.543
,391716333,3949643026,3949643027,6.537
,391716333,3949643027,3949643028,4.92
,391716333,3949643028,3949643029,8.073
,391716333,3949643029,3949643030,5.218
,391716334,3949643007,3949643031,2.494
,391716334,3949643031,3949643032,3.696
,391716334,3949643032,3949643033,4.426
,391716334,3949643033,3949643034,5.018
,391716334,3949643034,3949643035,6.607
,391716334,3949643035,3949643036,8.583
,391716334,3949643036,3949643037,7.407
,391716334,3949643037,3949643038,4.413
,391716334,3949643038,3949643039,3.274
,391716334,3949643039,3949643040,7.297
,391716334,3949643040,3949643041,7.663
,391716334,3949643041,3949643042,5.09
,391716334,3949643042,3949643043,2.526
,391716334,3949643043,6434049275,5.617
,391716334,6434049275,6434049276,8.91
,391716334,6434049276,6434049277,5.089
,391716334,6434049277,1681932258,8.624
Rue de la Colle,398362860,2109529537,1866459922,15.885
Rue de la Colle,398362860,1866459922,1866510556,7.155
,400398283,4029620782,8762139276,11.563
,400398283,8762139276,4029620783,10.82
,400398284,4029620781,4029620782,11.342
,400398285,4029620783,4029620784,7.858
,400398286,4029620777,4029620778,25.839
,400398286,4029620778,5181191623,19.02
,400398287,4029620781,4029620777,208.619
,400398287,4029620777,4029620776,84.323
,400398287,4029620776,6865960165,18.679
,400398288,4029620786,4029620784,22.251
,400398288,4029620784,8762139310,65.411
,400398288,8762139310,8762145154,65.502
,400398288,8762145154,8762145117,60.639
,400398288,8762145117,8762145150,54.093
,400398288,8762145150,1930559069,56.916
,400398288,1930559069,8740887124,31.828
,400398288,8740887124,1690189846,37.869
,400398288,1690189846,8762139283,79.074
,400398289,8762145125,1690189841,81.1
,400398289,1690189841,8740887120,37.656
,400398289,8740887120,4029620789,33.563
,400398289,4029620789,4029620787,56.775
,400398289,4029620787,8762139314,54.37
,400398289,8762139314,8762145157,61.692
,400398289,8762145157,8762139307,65.565
,400398289,8762139307,8762139274,73.927
,400398289,8762139274,4029620785,14.475
Rampe Major,402962109,2270618756,2270618752,6.32
,403495101,4058432483,4058432486,10.605
,403495102,4058432478,4058432483,5.466
,403495102,4058432483,4058432484,6.144
,403495102,4058432484,4058432480,7.72
,403495102,4058432480,4058432481,17.692
,403495103,4058432482,4058432479,7.126
,403495103,4058432479,4058432478,6.872
,403495103,4058432478,4058432477,5.305
,403495103,4058432477,4058432475,7.319
,403495103,4058432475,4058432474,7.969
,403495103,4058432474,7932373272,12.311
,403495103,7932373272,4058432472,3.256
,408070927,1784106830,4100895545,21.331
,408070927,4100895545,4100895546,13.744
,408070927,4100895546,4100895547,15.676
,408070927,4100895547,6445217040,9.801
,408070927,6445217040,6445217046,1.877
,408070927,6445217046,4100895548,3.896
,408070927,4100895548,4100895549,13.584
,422936863,4226573506,4226573530,3.052
,422936863,4226573530,4226573533,3.328
,422936863,4226573533,4226573539,5.741
,422936863,4226573539,21919093,4.579
,422936863,21919093,4226573502,6.171
,422936864,1871527990,4226573525,20.97
,422936866,3419670594,3419670488,13.78
,422936866,3419670488,4226573513,3.841
,422936866,4226573513,4226573519,23.47
,422936866,4226573519,4226573508,21.758
,422936866,4226573508,4226573525,18.753
Avenue du Port,423632259,1870384826,1870384827,19.683
Avenue du Port,423632259,1870384827,25193776,8.486
Avenue du Port,423632259,25193776,1872542716,8.439
Avenue du Port,423632259,1872542716,25193781,6.795
Avenue du Port,423632259,25193781,4940692942,6.758
Avenue du Port,423632259,4940692942,4940692941,8.841
Avenue du Port,423632259,4940692941,1204288473,3.961
Boulevard Charles III,423632264,1872357124,1872357126,7.319
Boulevard Charles III,423632264,1872357126,4940692954,6.543
Boulevard Charles III,423632264,4940692954,1079045383,10.243
Rond-Point Canton,423632269,1866510571,1866510542,2.272
Rond-Point Canton,423632269,1866510542,6340759097,2.414
Rond-Point Canton,423632269,6340759097,1866510533,2.299
Rond-Point Canton,423632269,1866510533,1866510591,2.337
Rond-Point Canton,423632269,1866510591,6340759096,2.379
Rond-Point Canton,423632269,6340759096,1866510532,2.429
Rond-Point Canton,423632269,1866510532,1866510569,2.236
Rond-Point Canton,423632269,1866510569,1866510539,2.286
Rond-Point Canton,423632269,1866510539,6340759095,2.431
Rond-Point Canton,423632269,6340759095,1866510586,2.255
Rond-Point Canton,423632269,1866510586,1866510558,2.149
Rond-Point Canton,423632269,1866510558,6340759094,2.545
Rond-Point Canton,423632269,6340759094,6340759100,2.188
Rond-Point Canton,423632269,6340759100,1930528666,2.312
Rond-Point Canton,423632269,1930528666,1866510573,2.489
,423632273,1074584538,1074584847,2.796
,423632273,1074584847,1074584917,2.639
,423632273,1074584917,2750638823,2.681
,423632273,2750638823,2750638824,2.969
,423632273,2750638824,1870658497,2.669
,423632277,2225778243,2229413940,3.271
,423632277,2229413940,2225778235,3.534
,423632277,2225778235,2225778245,3.227
,423632277,2225778245,2225778239,3.43
,423652238,1869953323,2229413942,4.732
,423652238,2229413942,2225778243,4.579
,423652239,2225778239,2229413938,4.717
,423652239,2229413938,2225778249,4.789
,423652239,2225778249,1869953327,4.921
,423826027,1868736741,1868736566,2.675
,423826027,1868736566,1868736726,2.558
,423826027,1868736726,1868736669,2.639
,423826027,1868736669,1868736766,2.63
,423826027,1868736766,10068880354,2.56
,423826027,10068880354,1868736570,2.685
Boulevard des Moulins,423873046,1868723951,1868723941,17.212
Boulevard des Moulins,423873046,1868723941,1868723926,15.295
Boulevard des Moulins,423873046,1868723926,1868723943,11.774
Boulevard des Moulins,423873046,1868723943,21918500,12.677
,432751253,265023123,4317060320,6.263
,432751253,4317060320,4938970025,10.819
,432751253,4938970025,11146700941,6.377
,432751256,4318027900,9983257583,4.535
,432751256,9983257583,9983257529,8.205
,432751256,9983257529,9983243602,0.46
Galeries du Parc Palace,432752472,4317081676,7527914281,4.547
Galeries du Parc Palace,432752472,7527914281,11252553795,17.291
Galeries du Parc Palace,432752472,11252553795,4317081675,3.886
Galeries du Parc Palace,432752472,4317081675,4317081674,9.201
Galeries du Parc Palace,432752472,4317081674,4317081673,15.638
Galeries du Parc Palace,432752472,4317081673,5603791859,20.377
Galeries du Parc Palace,432752756,4317081674,11146701186,36.807
Galeries du Parc Palace,432752756,11146701186,4317085743,10.851
,432758052,4472516569,4317155595,9.548
,432758052,4317155595,4318887178,20.934
,432758052,4318887178,4317155596,25.627
,432758052,4317155596,9490458165,21.603
,432758052,9490458165,5596346596,2.337
,432758052,5596346596,9490458166,16.661
,432758052,9490458166,4317155597,4.24
,432850644,9983257601,9983257665,2.375
,432850644,9983257665,4318027900,5.376
,432850644,4318027900,4317060321,19.34
,432850645,4317060321,9983257477,7.328
,432850645,9983257477,9983257680,3.304
,432850645,9983257680,4317060323,2.021
,434566676,11148572582,7265566944,3.162
,434566676,7265566944,1685108083,3.925
Avenue des Spélugues,434567309,272637923,272637895,15.131
Avenue des Spélugues,434567309,272637895,21914841,14.675
Galerie du parking de la Costa,434584332,1872310865,1738369871,52.72
,434587431,1690130881,1690130885,1.593
,434587431,1690130885,1690130886,2.312
,434587432,1690130857,6444966394,6.009
,434587432,6444966394,1738382608,7.321
Boulevard du Jardin Exotique,435061380,6501789824,25201028,8.373
Boulevard du Jardin Exotique,435061380,25201028,3656076413,10.321
Boulevard du Jardin Exotique,435061380,3656076413,9404246806,10.21
Boulevard du Jardin Exotique,435061380,9404246806,25201033,7.792
Boulevard du Jardin Exotique,435061380,25201033,3656076414,7.85
Boulevard du Jardin Exotique,435061380,3656076414,25201038,8.333
Boulevard du Jardin Exotique,435061380,25201038,1784106882,7.963
Rue des Fours,435786137,4336802077,4336802076,2.971
Rue des Fours,435786137,4336802076,4336802075,9.352
Rue des Fours,435786138,4336802075,4336802074,11.729
Rue des Fours,435786138,4336802074,4336802073,10.632
Rue des Fours,435786138,4336802073,4336802072,4.608
Rue des Fours,435786138,4336802072,4336802070,3.212
Rue des Fours,435786138,4336802070,4336802069,2.431
Rue des Fours,435786138,4336802069,4336802068,31.267
,437651780,4354463691,4581460524,4.872
,437651780,4581460524,4354463692,5.068
,437651780,4354463692,1204303522,5.089
,437651780,1204303522,4354463693,8.563
,437651781,4354463694,4581460523,9.286
,444067282,10025656383,10025656387,3.894
,444067282,10025656387,10025656386,12.441
,444067282,10025656386,10025656385,2.563
,444067282,10025656385,10025656384,5.014
,444067282,10025656384,10025656374,10.819
Rue Louis Notari,444328265,2270588150,25195708,5.657
Rue Louis Notari,444328265,25195708,1079045373,11.521
Rue Louis Notari,444328265,1079045373,4058432473,5.256
Rue Louis Notari,444328268,2270588149,6643150116,2.188
Rue Louis Notari,444328268,6643150116,2270588150,10.412
,446506601,25200954,4437632772,8.162
,446506601,4437632772,4437632773,6.113
,446506601,4437632773,4437632774,17.786
,446506601,4437632774,4437632775,10.4
,446506601,4437632775,4437632776,32.957
,446506601,4437632776,4437632777,36.868
,446506601,4437632777,9534596135,19.102
,446506601,9534596135,4437632778,75.999
Avenue Albert II,446530365,4437805993,6482583607,11.587
Avenue Albert II,446530365,6482583607,2825675765,32.996
Avenue Albert II,446530365,2825675765,2825675756,24.301
Avenue Albert II,446530365,2825675756,25177718,13.672
Rue de l'Industrie,446530366,2825675765,2825675780,59.904
Entrée Parking de la Comdamine,446540017,1872542756,1872542757,5.755
Entrée Parking de la Comdamine,446540017,1872542757,1872542760,5.684
Entrée Parking de la Comdamine,446540017,1872542760,1872542763,3.397
Entrée Parking de la Comdamine,446540017,1872542763,1872542766,5.945
Entrée Parking de la Comdamine,446540017,1872542766,1872542768,4.297
Entrée Parking de la Comdamine,446540017,1872542768,1872542770,4.01
Entrée Parking de la Comdamine,446540017,1872542770,1872542772,4.271
Entrée Parking de la Comdamine,446540017,1872542772,1872542774,4.398
Entrée Parking de la Comdamine,446540017,1872542774,1872542777,6.782
Entrée Parking de la Comdamine,446540017,1872542777,4437884584,8.476
Entrée Parking de la Comdamine,446540017,4437884584,4437884585,65.444
Entrée Parking de la Comdamine,446540017,4437884585,1872567058,22.928
Quai des États-Unis,446542424,1737389192,6696346983,8.622
Quai des États-Unis,446542424,6696346983,25239159,7.173
,446542425,1737389192,1737389184,5.675
Quai Chicane,446542427,2422123083,8721137219,7.406
Quai Chicane,446542427,8721137219,1737366159,22.515
Quai Chicane,446542427,1737366159,5606923198,66.762
Quai Chicane,446542427,5606923198,1737366162,9.692
Quai Chicane,446542427,1737366162,2350613191,9.559
,446542429,2264703489,4437904721,25.071
,446633298,4438769955,1690205049,6.833
,446633298,1690205049,1690205047,3.886
,446633298,1690205047,1690205046,3.867
,448186712,1866905941,2104729312,18.603
,448186714,4452216602,4452216606,15.186
,448186716,4452216561,8356735862,4.674
,448186716,8356735862,4452216560,40.362
,448186718,1869239763,4452216612,7.414
,448186719,4452216612,7781959758,1.758
,448186719,7781959758,2270588142,4.855
,448186720,1866914348,7781182024,2.365
,448186720,7781182024,4452216575,8.626
,448186723,4452216569,4452216568,4.514
,448186723,4452216568,4452216566,2.865
,448186723,4452216566,4452216565,2.813
,448186723,4452216565,4452216563,4.11
,448186723,4452216563,4452216562,2.452
,448186723,4452216562,4452216564,3.663
,448186723,4452216564,4452216567,3.185
,448186723,4452216567,4452216570,3.732
,448186723,4452216570,4452216571,5.452
,448186723,4452216571,4452216573,4.022
,448186723,4452216573,4452216574,3.824
,448186723,4452216574,4452216577,3.329
,448186723,4452216577,4452216578,3.665
,448186723,4452216578,4452216579,5.501
,448186723,4452216579,4452216580,4.379
,448186723,4452216580,4452216582,3.918
,448186723,4452216582,4452216584,3.83
,448186723,4452216584,4452216585,2.662
,448186723,4452216585,4452216586,3.615
,448186723,4452216586,4452216587,1.887
,448186723,4452216587,4452216590,1.59
,448186723,4452216590,4452216589,2.682
,448186723,4452216589,4452216588,2.602
,448186723,4452216588,4452216591,4.771
,448186724,4452216597,25177297,7.177
,448186724,25177297,7791036018,4.084
,448186726,4452216621,4452216622,9.597
,448186726,4452216622,4452216629,19.621
,448186728,7781960171,7781960207,3.91
,448186728,7781960207,7781960208,12.039
,448186728,7781960208,7781960209,7.314
,448186728,7781960209,7781960210,7.707
,448186728,7781960210,3548010934,5.703
,448186728,3548010934,3548010937,22.981
,448186728,3548010937,3548010932,10.187
,448186729,4452216630,7781960202,3.641
,448186729,7781960202,4452216627,14.282
,448186729,4452216627,4452216624,1.93
,448186729,4452216624,4452216623,7.173
,448186730,2104729312,2104729321,30.818
,448186730,2104729321,2104729319,7.136
,448186730,2104729319,7781959748,1.739
,448186730,7781959748,1204303557,4.805
,448186731,4452216614,4452216613,6.743
,448186731,4452216613,4452216609,11.536
,448186731,4452216609,4939779427,3.36
,448186731,4939779427,4939779426,3.056
,448186731,4939779426,4452216611,22.336
,448186732,4452216624,4452216626,4.76
,448186733,4452216592,4452216593,2.545
,448186733,4452216593,4452216594,3.017
,448186734,4452216610,4452216603,12.605
,448186734,4452216603,4452216604,5.48
,448186734,4452216604,4452216599,8.968
,448186734,4452216599,4452216598,6.336
,448186734,4452216598,4452216601,6.051
,448186734,4452216601,4452216607,15.661
,448186734,4452216607,4452216608,3.403
,448186735,11149937164,4452216615,18.393
,448186735,4452216615,4452216616,6.851
,448186735,4452216616,4452216618,10.914
,448186735,4452216618,4452216614,13.998
,448186735,4452216614,4452216610,8.359
,448186735,4452216610,4452216608,3.141
,448186735,4452216608,4452216616,14.085
,448186736,4452216557,8356735856,5.328
,448186736,8356735856,4452216555,10.737
,448186736,4452216555,4452216552,7.176
,448186736,4452216552,4452216548,5.625
,448186736,4452216548,4452216546,5.399
,448186736,4452216546,4452216544,6.37
,448186736,4452216544,4452216539,5.236
